regions,flow,sector,category,elements,materials,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Central America,inflow,electricity,grid,substations,Cu,0.009481935529880612,0.008554792441710096,0.007617838982846866,0.006668386761333377,0.00696706000511407,0.006712198103145235,0.005851985749326945,0.007497872110060686,0.008437648023306654,0.008303908697147712,0.012553942805514497,0.013713930111962374,0.01261329769992786,0.015341421696512843,0.017701387287358247,0.019166618819708905,0.022676563882369303,0.027607950916086768,0.02705262284400814,0.025317823893781056,0.020840943865252645,0.018746031223165392,0.015223132897220657,0.015830512428043748,0.02020670365962614,0.026155326772155804,0.03375278871196366,0.03856786869376956,0.04473758210833751,0.043167600962728356,0.03830854181157778,0.03592866668280069,0.03785332631961666,0.033868339430706565,0.04327009993698558,0.05512713196766175,0.06259979496153496,0.0633443486965326,0.0680097104337539,0.058359834676604404,0.05328665601012214,0.04766834440958876,0.04206090617622718,0.03834845861222745,0.03494376162422568,0.026950428386660456,0.02721451733443677,0.03620236227116549,0.047512958741613875,0.06948342050246235,0.09314456126426866,0.1114117272332682,0.12744872164698456,0.13903705882937525,0.14802251460786064,0.15883680529508787,0.17258839209776286,0.1882329435777386,0.20640769654937255,0.22470151909694824,0.23923128499620938,0.24983642376049972,0.2614826785891919,0.2742234280638083,0.2889726872806574,0.3060025049079508,0.3234653994000052,0.33291427254486805,0.33450490051669896,0.3292778782492784,0.32087944058463513,0.3121016825472485,0.30713855915881394,0.305889009929093,0.30763059740387605,0.3095526901455422,0.3104341573978397,0.31121886929666887,0.311762521697291,0.3123145789145121
Central Asia,inflow,electricity,grid,substations,Cu,0.08781362245038199,0.07922721170697213,0.20060396283113985,0.321865133846568,0.44327614275577915,0.5633056350391046,0.7039461468968413,0.6009061259280596,0.4680156718831297,0.34983932340647184,0.217751930046484,0.07017230147123248,0.03588021496426329,0.061566248113588504,0.060774639532163936,0.06003970200117995,0.06921817223687227,0.08966826886952745,0.06009156843555294,0.0682809865995559,0.06485568560245403,0.0573227032587164,0.04568225102391194,0.08056171926535004,0.05605146011546405,0.05863330741075501,0.06171984274065753,0.058551633408530465,0.029520127304100936,0.03454578897464,0.04033679886849476,0.04692587690937063,0.05432217550115272,0.06250475280064216,0.07141578081558941,0.08024477536340872,0.08963388724272979,0.08759376297588131,0.09974619093882689,0.09177964938675062,0.16686643024038325,0.28516596868242405,0.42532426445442295,0.5721750975029426,0.7446003934743209,0.7609383598731387,0.6788709300979393,0.6074399032067795,0.5079208724787497,0.4257840374059423,0.4034440793086756,0.45192074217663203,0.48271480079243206,0.5149247972578989,0.5165084425285658,0.5257914219240916,0.5090859767915404,0.47425732232142076,0.43609778193195503,0.39579299408771873,0.35356400479651595,0.3132471401791155,0.2939986537007259,0.2828561538662302,0.2814217646183374,0.28589460487074264,0.2949965712961466,0.28492770822481317,0.26962626510984306,0.248764874813944,0.22908392109181103,0.21190535683446057,0.20492722853202078,0.20084471430014775,0.20077212933163033,0.19353281005248998,0.1766017818331255,0.1546848394586782,0.13536359214436605,0.12110940530560808
Central Europe,inflow,electricity,grid,substations,Cu,0.30914775031990366,0.2789193018107028,0.24837099729531967,0.2746653710395854,0.48612443144213896,0.5594817194173687,0.7297579258749988,0.9236784334035669,1.0217386797581898,0.9569027791305252,0.9380876076535897,0.8509976813248153,0.7303076133983927,0.7072614800815846,0.6865478018369894,0.8286859701489987,1.0320585865506724,1.157509148036748,1.1871616619024106,1.5023236363105121,1.4981256725032088,1.1957923220715714,0.9716180175837492,0.7952338391763373,0.4660302723002256,0.4070724257803035,0.5332841181359228,0.6999474879819004,0.9134056587153206,0.9475930065273114,0.9219191650778131,1.0641295868638212,1.1855302872808662,1.2347308064032263,1.3561321685818004,1.5079551132681472,1.451991449927946,1.3494829577909426,1.2649215555395572,1.1368535690431771,0.9679153955027512,0.9831380711622397,1.0920048055489755,1.115215395769848,1.081964852884552,1.0761553089041351,0.9340607513624399,0.6649864413942495,0.48471467868535595,0.36474743587887504,0.28924636060469266,0.4506503883540646,0.5694308231659193,0.6878498381294211,0.8273416663022415,0.9152645648648523,0.8500312016323552,0.8733286981813385,0.9137652651254465,0.8994406776429849,0.9224453507836361,0.9026281813995046,0.9040271481384282,0.8714117695151203,0.8705548161535555,0.8739491907774396,0.914158969541447,0.8868495494983524,0.9152572579143284,0.8975075561471879,0.8457309071971154,0.7974739285337413,0.8483470933651096,0.8697578988235057,0.9411946275493364,1.045703699207597,1.1223733126018374,1.1685455632391089,1.20125650106744,1.2183714061257016
China,inflow,electricity,grid,substations,Cu,0.07994965741525374,0.07213218470194944,0.06423199303600852,0.056226414470013864,0.11889029230969901,0.1075990502117219,0.11283280337782964,0.10667475043254623,0.1157521733331041,0.09851018248878672,0.1791775076103812,0.29370767473196463,0.4219006328250091,0.49140843220740393,0.520862792392748,0.48099409592887266,0.3830019860978486,0.33674741475321524,0.3556070857195691,0.420284596182395,0.45878684752619536,0.5527310008502339,0.6144441643493742,0.7555947968530575,0.8700234579645483,0.9462636819751736,1.0174096493357963,1.0988907416307472,0.931151866249087,0.7754724475350816,0.7755919666854534,0.8711827661875325,1.0303077010150925,1.382728709350997,1.8652664233475265,2.327515351099934,2.790598483433945,3.3478321292598694,4.033185555170366,4.442894081504066,4.748134647047236,4.904302666807459,5.464003909767988,5.645176706090132,5.379214606297675,5.025819107150965,4.538603447351779,3.273814703938162,3.0209043597440743,2.9463118492426887,2.909264935544423,3.088576576114073,3.4673529667610166,3.087796370268842,3.1752853599664808,3.457361005614095,3.774309166176683,3.924006616027901,3.9003155490654864,3.676792575371368,3.3223641401083484,2.8358730351099646,2.6145814814322903,2.595296662918338,2.770328282940489,3.0485622673003374,3.3875108114602024,3.51541551643552,3.4803522567661624,3.319146157144175,3.1104282293388317,2.9203629360850245,2.9016277154403936,3.0568690067201456,3.342013813121843,3.644623999264009,3.8988391592102936,4.0440877894812415,4.076254489903865,4.000786282088301
Eastern Africa,inflow,electricity,grid,substations,Cu,0.010727638280283123,0.009678690451792345,0.008618643401222339,0.007544455545302986,0.035026647220957996,0.03463921373169619,0.0404756578257739,0.05662841823437515,0.07076046863462508,0.043238806960788,0.05968525419663591,0.06537061672902172,0.06379635797082206,0.05684660253607216,0.07113261896563679,0.0584380871695213,0.05432018467825786,0.05506738271620046,0.05809877124495847,0.04392340288886539,0.04981169690096358,0.05211872338618533,0.051554441624586944,0.04863986137905023,0.05675827106519101,0.06675614876643406,0.062375639312052415,0.06500295336987935,0.07482759904140315,0.07755474156740697,0.06915325058899749,0.07610096499406252,0.06587134764998322,0.05061685860860383,0.04023191401084998,0.03422893985566085,0.02852507248584521,0.028219425863982513,0.19879913750429348,0.2628933128709197,0.2785878882102158,0.324017399076665,0.34014266220442274,0.21168145824166543,0.15202974996097193,0.13534728783915873,0.13073645429671218,0.18030497669301768,0.19192552085587292,0.3314716502456079,0.48287105552749654,0.5531084969052148,0.5868809704091834,0.6469797752608648,0.6153420780907357,0.6026708512634334,0.6376648952244867,0.6897662150269717,0.7320679368647048,0.7838722148300852,0.822611480175613,0.8640780900819113,0.9129620168608648,0.9817597695073004,1.0537837540353465,1.1361200235190512,1.2183173552075757,1.2987163441035077,1.3628550565846136,1.4070817277350398,1.4629681243718526,1.5062471241006625,1.5231022068462357,1.548614936084627,1.608177334553261,1.6525786534888816,1.7249171821260785,1.8431514637850859,1.9704013665496025,2.103258025367691
India,inflow,electricity,grid,substations,Cu,0.11862284803905461,0.10702391306297013,0.09530224638213806,0.08342421512596519,0.11721886129988726,0.11339786473454995,0.1404873003938736,0.2249297013933808,0.21762334237845107,0.1650743511848592,0.17961716001191166,0.14426614170539237,0.06981784209460971,0.11340861991923161,0.14319962675734046,0.1460140637081935,0.20321090520269514,0.2838174251365611,0.3437192808703112,0.48829916761647846,0.5482084491804884,0.5518768280129019,0.5545078899950325,0.6728421765491378,0.6063958743428225,0.6542236431305994,0.8581203584032829,0.9910470163923252,0.9743050381956732,1.0431616208145205,1.0288735090863441,0.7961352693983209,0.6239444032204454,0.5339327824020365,0.5076884416062014,0.5601186788975937,0.6995072710901025,0.8717547775344797,0.9886869222873007,1.10725625686356,1.3293157412564738,1.584094221346964,1.8398434795975813,2.125034792763993,2.306527753951923,2.3144537296553556,2.27667388632929,2.1257959970878755,1.983265525147816,1.9747739938953066,2.026911062012564,2.157095609813856,2.3620659529550685,2.553416875997851,2.6915029628126073,2.851268993848197,3.007545623660233,3.1617034909971076,3.3292525037914045,3.52471484937782,3.6976065480622715,3.8424719889719063,4.036580130083907,4.2453715133517,4.463760967738268,4.735923067135181,5.037308301335104,5.265826825579914,5.490704445070524,5.738831810195483,5.875327550598161,6.052077521805493,6.310838011396263,6.550996953945162,6.711929772024093,6.896569946832797,6.968568481247157,6.9631540935368825,6.960726029498517,7.01561387211908
Indonesia Region,inflow,electricity,grid,substations,Cu,0.0019665109841060665,0.001774225657868644,0.0015799057046645395,0.0013829935640360443,0.005013941978472923,0.004746011704029347,0.004721545726398072,0.006293734284162795,0.007353813793188937,0.004900099253091165,0.011030619255820178,0.012145436017647688,0.01227707092290325,0.014284520037164647,0.02047512367782381,0.0276247342396291,0.030042733352024825,0.03829958204720038,0.050237857302089496,0.0456175276000389,0.04396042978763085,0.06587603987453837,0.06489363234335781,0.06131052969089638,0.0743433512303864,0.07066759128595156,0.059611109897462926,0.08204510441615165,0.09859399841344636,0.12435688712024832,0.15504535157910454,0.17099670052232213,0.16579409643195128,0.1593883147717256,0.12733902554253304,0.10723646782178411,0.10077495005453656,0.09343542839566465,0.09813496697786817,0.11474410755090163,0.11378043020371974,0.11916562378683325,0.15258704013492597,0.17134279477788308,0.20052863727917145,0.24749320282420834,0.2789254242521347,0.29209499786883175,0.3154393884988598,0.338500528795704,0.3642615658384792,0.4126345740473885,0.4718057672393157,0.5424416938529909,0.61345798896176,0.6789020689491203,0.7300990054984626,0.7580904266040748,0.7618355675535432,0.7469112978734317,0.7199030497568109,0.6834640239138178,0.6671812679975172,0.6756686848750826,0.7044215591375518,0.7510888308713958,0.812201594995553,0.8580581623823117,0.884872006813095,0.8965894872462984,0.8961515127363672,0.8831254802115718,0.8643265099817555,0.8410119636859099,0.8118708173880017,0.7735113167919879,0.7299157166418504,0.6893852907985493,0.6550479456639992,0.6301014681751214
Japan,inflow,electricity,grid,substations,Cu,0.0740691493591422,0.06682667237133863,0.05950756062791809,0.05209081346875049,0.05689059980744816,0.050529211851436946,0.05071804436265366,0.0508957165771353,0.05159353497985448,0.05914683001206929,0.06180124067857083,0.06495083539125357,0.0823031666910955,0.09991884377368812,0.09318303300669668,0.10157351620999566,0.10935977790860446,0.12168750475135931,0.11816398625995465,0.12275582537379424,0.1426765841499214,0.14598367409025054,0.14104114769135215,0.14516718619597585,0.14570702219556633,0.15060088907561625,0.1656708868311504,0.17474341316000247,0.18108904277893884,0.17622228159015196,0.15213168559263615,0.1373469870516171,0.11661311259708569,0.11803296769546297,0.1379959512470632,0.14628110860600538,0.14375217226663983,0.141184658004625,0.11579333537410773,0.08875041919100393,0.07604504462456939,0.08480916666410081,0.1143269805660347,0.16487094621848591,0.16946352132669176,0.17216979062917678,0.15447680292950242,0.11703521706718066,0.0675178301134391,0.058658120754334284,0.044132556220358485,0.03874528586714131,0.03341118600825749,0.027278835994416127,0.019343664863648295,0.015580280737645886,0.030270054577389856,0.04784270198741584,0.05445289557052727,0.06811431473501128,0.08646284983538183,0.08683063395244665,0.08912019627888312,0.10358036139462982,0.11210458106562202,0.11856805915476366,0.1260988325416868,0.1267089559167065,0.12677575919977926,0.1275686266986347,0.12504266782779083,0.12144078770242704,0.1212549649573232,0.12071296311905988,0.12028756565188929,0.12166856361769943,0.12117669753355312,0.11675679058469196,0.11234534225003104,0.1069559465447519
Korea,inflow,electricity,grid,substations,Cu,0.004728942205915128,0.004266546520271059,0.003799258091380814,0.0033257361328454618,0.005114734268933481,0.005058011477459247,0.004900414875252418,0.006780197180868936,0.009275964852498968,0.009162642378764739,0.012357074072138883,0.016413839776585167,0.01839654207246288,0.01665677653956941,0.02401875735083354,0.027974489807993917,0.027875176194146655,0.026970359766706947,0.03524714163051388,0.034769914118521095,0.03244381550707484,0.0339899187528537,0.03604505107641123,0.0328250098580835,0.033835808738766945,0.03473015294819789,0.041313716876267254,0.057862365412182086,0.06547602521521781,0.06323231349628876,0.06761492569205489,0.06450357542696131,0.04807598755982839,0.0382055162224608,0.041059556623656214,0.04266163123214303,0.044241963278673725,0.051307692135072074,0.059719850318144134,0.06078371488450672,0.06130740485142406,0.07784920596206177,0.08814042515694868,0.09819385647640519,0.10425938006887732,0.10614132195026686,0.08369701635013269,0.06370294494812515,0.044598897212377434,0.030066530940531324,0.017818019500012355,0.01825171193426368,0.020770932441947623,0.024357112763408347,0.02923656640283424,0.03527078631566197,0.038765625802763555,0.041924102351052345,0.04338987547556598,0.04270831068018504,0.041724070784067,0.04053459651906296,0.039315919084275196,0.03843319555259052,0.039055173200759734,0.040430647055882125,0.04231893848934616,0.04465211890349211,0.047362167087992485,0.048330190707533194,0.04807052050594837,0.04754551485284424,0.04660274228156853,0.04511478466252892,0.045161415930708014,0.04594078097906055,0.04635513913621514,0.04705506920845291,0.047518979274859964,0.046626592405853
Mexico,inflow,electricity,grid,substations,Cu,0.02633655575386535,0.02376136890973789,0.02115893326457173,0.018521781673662738,0.01941257672464053,0.030468687388101,0.04706483569498626,0.052424863117287016,0.05882591668964104,0.06403827594036833,0.08936620527392386,0.07979588411993326,0.0805163592336874,0.08015416308926998,0.08662013837399168,0.05385852336769683,0.051080759522598225,0.06070057858140231,0.08986155690813634,0.10359898014663954,0.12876474657933826,0.16185658882250833,0.16399097408690358,0.14782268345481447,0.14111444725076625,0.15148603978985906,0.13466560313574114,0.14470001981684408,0.1668218154278169,0.16786073641484273,0.14746924363672942,0.1490298352860437,0.1389661616334933,0.13423793643575502,0.14176829006516503,0.1440015078835578,0.15581946964221294,0.15690803031958592,0.1397326600281719,0.11550350598733536,0.12773699019933032,0.14520888392912443,0.19201083014593695,0.257069198616785,0.3100977622327752,0.2990508415312063,0.2731014906199593,0.20883264536118065,0.1260900458212841,0.06983590128260685,0.04706853841844908,0.05806665478989837,0.08314879458260319,0.12177492376713936,0.17171466375886013,0.23182396033711286,0.2640311761110685,0.31283228906041244,0.35443042734495384,0.3883231070192212,0.4177701875115317,0.4463523460825977,0.47851898918501556,0.5151315485967067,0.5572200388597703,0.6005904110694971,0.6417082469352355,0.6663223717220641,0.6716580681820882,0.6609813903054464,0.6440780492306045,0.6268233553962136,0.6191937662786002,0.6212456963446074,0.6301517899469493,0.6360168712716767,0.6369751099909073,0.633392987159092,0.6276186389625231,0.6208907108013383
Middle East,inflow,electricity,grid,substations,Cu,0.04754277677831425,0.04289404691260905,0.03819612748402536,0.03343553879547741,0.03533815571938189,0.03202133112678582,0.0336477369875279,0.04741856584016552,0.042663623445321965,0.030977430872863497,0.028430812515810665,0.0246257830874349,0.014792581218538079,0.029841845652779673,0.0472821516813639,0.0795014576169518,0.13935138178702572,0.17045780893462983,0.19730593369981908,0.24010150203259753,0.2554385593093619,0.23417060551317972,0.2263321615953638,0.22686810513060923,0.21248385548152765,0.229581113244293,0.2619770780974991,0.3246247897606865,0.37379522983400226,0.413566833860205,0.42667030983334725,0.45480797079661817,0.46258155222127983,0.4969211393419631,0.5192123901971075,0.5204637655231196,0.4874375511862723,0.4583673705391241,0.3960011806127986,0.3808139021199791,0.4509875841794437,0.5856841667750806,0.6795668772039271,0.7712801150118239,0.7987762721110546,0.7145624361059978,0.5251711292484775,0.3962083957815682,0.342925062227879,0.3179449093074644,0.32211408744933706,0.4109080986638075,0.4971219605194413,0.5136774186142877,0.5142886566063446,0.5112477423863429,0.45776795051596897,0.3700011308325173,0.3047176338473967,0.29668466028726287,0.3459191809221864,0.4403763948273622,0.5504121264379659,0.6443073500623524,0.707372031951892,0.740821320168403,0.7513504253132858,0.7458002583684419,0.7297658771216669,0.7022491399325897,0.6707708330683454,0.6447160702491941,0.630057157810408,0.6186710945305699,0.6379344806384436,0.6675772692376983,0.6885145752813089,0.7199844722651534,0.7695438647877938,0.7744511248039976
Northern Africa,inflow,electricity,grid,substations,Cu,0.04597168830880116,0.041476579379541155,0.03693390639521468,0.032330635105933266,0.04248573810747129,0.0526360853177796,0.06818639927582745,0.06987580628987214,0.0797416338504074,0.0714193032451333,0.06920264352656354,0.08682713938295467,0.12498463168134434,0.1479810201104955,0.17401944771232805,0.19354718729643103,0.2022127676462141,0.1970127766151113,0.20503560028764134,0.21081857559692163,0.21372032933352914,0.1883466293685154,0.19426074735875373,0.2047412475401112,0.21719473400152045,0.2774420553012216,0.3283318314436033,0.3290531105022678,0.34043375057363306,0.3293029816838119,0.2639164381312313,0.27518055543095626,0.32970436650331686,0.4070364895402179,0.5066699416264943,0.6106325555047614,0.673103683590034,0.7033934761240267,0.6771742467254115,0.6553358322913323,0.6255540895400771,0.593006634641143,0.601517786505678,0.6532083452548542,0.6715540107302953,0.7009331054545161,0.6575542087923851,0.5660305541168295,0.43523855438043363,0.4272295855887426,0.4598542253546296,0.5833863818240866,0.7870695093560823,1.0256015293447485,1.1748761239033043,1.2821074500192204,1.3685479554519515,1.38792820681775,1.3723094039425339,1.3485490328043181,1.32516191404364,1.2982928738463497,1.3087409515436688,1.361787013881604,1.4464101422528681,1.5547862398725483,1.680048079734012,1.7633420618256102,1.796887463862155,1.800516303886362,1.7862143287751233,1.7734643187477173,1.7856058324530695,1.8179771696254339,1.8533564928772341,1.8830593953488186,1.8929525645743879,1.8904017599740577,1.8789513246435632,1.8663727330459199
Oceania,inflow,electricity,grid,substations,Cu,0.06038669565710097,0.054482088172742575,0.048515002319127365,0.04246831679159824,0.07645198488887604,0.06412581458160288,0.05926840653791253,0.05718132169712212,0.08126210197696965,0.04751257770672064,0.06041839862357682,0.07693447410125025,0.1020875254135966,0.10183826283530538,0.12319911453806262,0.16354212385069572,0.18305953481361711,0.20272204453591663,0.2083726304040815,0.20759856285011208,0.19464253909523543,0.1809275491533753,0.15391246494556104,0.15596187504339257,0.16953148138407384,0.1771538067611377,0.2077456404866491,0.2407114411592222,0.24740536764467366,0.24329890344515756,0.2275581732573472,0.20226298528485037,0.18860542388171955,0.1971335179177801,0.1953281832800424,0.1924344085137078,0.20232123156062753,0.18543583320733123,0.14715063293103406,0.12610093185592794,0.1408940861649915,0.15444964818423157,0.18350621578572443,0.22203562261418283,0.22670170637483625,0.19864062716738676,0.16973560855664982,0.16991589919451097,0.16391200616482393,0.1938734705847896,0.22562810441133474,0.24727216138712965,0.2343441691299105,0.22635297256553538,0.21136197506409368,0.2065720511555074,0.20841951842904433,0.21840045558136542,0.23245629613736762,0.24735143124082246,0.25652093326060443,0.26194686308783555,0.26574709510042843,0.26862921161816106,0.2739529894282159,0.28653663713967303,0.3019369847496461,0.31519530628427267,0.3256982590288099,0.33461716153340915,0.3357907318469529,0.33967270012775713,0.34752895094277386,0.3587096967895442,0.3688299957337073,0.37839079760512356,0.37998373845656624,0.37408326020606375,0.363235272210576,0.35030762440156366
Rest of South America,inflow,electricity,grid,substations,Cu,0.07220294771993978,0.0651429478166372,0.058008244000825646,0.05077836473234862,0.08308253217127437,0.07639221140360765,0.08651095351203558,0.09645539624898442,0.1145047954596656,0.10046274277357656,0.0988432116909692,0.10834552126269943,0.12597566368614055,0.13130231454392757,0.13073106166572113,0.18399048257678585,0.2205237707471957,0.18652718668276633,0.15721192038468737,0.17253852349623894,0.16058709027155754,0.106291770826116,0.17275824024737527,0.24714197671361227,0.2522125516045447,0.25987518019547423,0.3390417937063771,0.3101852922257971,0.26360886550783746,0.2681451035557625,0.23698803921819478,0.21006415901648987,0.2325101075308302,0.30629257333146026,0.33017274957304094,0.3813798650930416,0.3429295751290949,0.3111394337941024,0.22197247264036973,0.16891637311026692,0.12830950527602494,0.1529346540711236,0.1870999466891731,0.27723812460559616,0.3460060073103165,0.3668891377571286,0.41808517449978755,0.3791722073818512,0.36769770586332606,0.4017774280830054,0.41893201158719406,0.4104403267823436,0.4935452112644894,0.5189785332751188,0.5172511729378458,0.5870931920624366,0.6622649282647805,0.7329843159102913,0.799886054992497,0.8587656774805149,0.9062764617387474,0.9381582384106318,0.9770536037556394,1.032111624486078,1.105589448195646,1.190738863743597,1.2744174735048965,1.3253276046163118,1.342855776804802,1.3328483118747443,1.298519089571306,1.2642965763988838,1.2445166341161922,1.2312797572763106,1.2184870321658492,1.20525878828996,1.176624127200652,1.1403453954093083,1.1031213765413554,1.0667176995949836
Rest of South Asia,inflow,electricity,grid,substations,Cu,0.011811737489956318,0.010656786505678192,0.009489614649096442,0.008306872964718584,0.015209898591138051,0.02189147024987655,0.02119286476545066,0.03650043215470335,0.04302082309537227,0.039894503301684626,0.03469351191425181,0.03893877966318332,0.03384261404827088,0.044766646803901744,0.041419689717256375,0.04998884408357209,0.05720823363367594,0.07083331535648059,0.06875785562056602,0.07604850757023071,0.07728953799563819,0.09464252034262563,0.08508459909398501,0.10530338574587005,0.11127166161937808,0.11012620974226339,0.09104422343537817,0.08091637004153733,0.049716053933696255,0.0529901144108492,0.05354990377962125,0.06502478837574348,0.07685840139193366,0.09239418872628737,0.08576544058197554,0.09780718862223212,0.12072950778436196,0.14200917130127327,0.15537981500093834,0.17894552840690287,0.1813265521366888,0.16925632637175617,0.15456496924481286,0.1411844095411614,0.11904014806502808,0.1399580796849468,0.14023819629369566,0.16354406075122055,0.19609959775687555,0.24557015972827634,0.24741630785898064,0.2713204967868553,0.2871389237247337,0.30080506217977054,0.30998152214268176,0.33948199590089956,0.36854095053858116,0.3928226434887089,0.4169079477900034,0.44254964887529724,0.4658948365404904,0.49180703325827474,0.5377217178499979,0.599366524669701,0.6714641754537489,0.7541102514635823,0.8421138079803198,0.9107662351568956,0.9631727128852644,1.0028902571548262,1.031911676467862,1.0552756135915973,1.0829806727194302,1.1122701977105378,1.1445216605562116,1.1795492762058881,1.2128003189775372,1.2450510007620574,1.2777881837356295,1.3087201084026185
Rest of Southern Africa,inflow,electricity,grid,substations,Cu,0.01985519479829302,0.017913755040186163,0.01595177234329493,0.013963617208679734,0.15763617726721904,0.17256335887286695,0.205746262003066,0.20426890418648108,0.2076041321022361,0.06158269780808973,0.05460575842064791,0.03180257125246998,0.043597992714656905,0.04930575668034041,0.05862965568654716,0.047214494477530344,0.03579812163792778,0.024388399607698764,0.014212394003589953,0.04295798132799297,0.06755668148300148,0.06785406227196401,0.06821359970412715,0.06865182118434923,0.030290356320439436,0.011295837784130175,0.0194414992315932,0.12366879004705487,0.1708408481309587,0.2621920849411816,0.29571677663149115,0.32787478402849857,0.26751767560631007,0.28501878554540044,0.2088452077211674,0.18543493054081386,0.17352573467171867,0.1426406923354819,0.08680257662300124,0.08098922022998173,0.07565432524243151,0.08289758641320435,0.09878598797676688,0.14880502980082125,0.21336194323891786,0.28448895673486035,0.3247560550733374,0.3818060701632659,0.42327053871388653,0.4547950790379629,0.4599296415200711,0.4821321009148003,0.4954934880458005,0.49456958601643747,0.4891321855658856,0.507047128608562,0.5222892192689388,0.5485661432966439,0.5853985739999884,0.6321205879931515,0.6770535996676863,0.7157931958494144,0.7520115701054144,0.7875684777476349,0.821280800634456,0.8666281414429855,0.9184586772401913,0.970821346457448,1.0271293181325492,1.0935506057312536,1.1511079766937846,1.2175514763012165,1.297144435889054,1.3821384793078668,1.4670948954439997,1.5697739531612003,1.6745984840366273,1.7773258484395782,1.883887890691315,1.9969213451056296
Russia Region,inflow,electricity,grid,substations,Cu,0.42745949113217846,0.38566252769289355,0.4504765254606708,0.5147273482928464,0.5983392506889271,0.6693195677466336,0.8854274705334452,0.9596478755498472,0.9871940434453279,1.0629959991386948,1.1079689695046144,0.9978166061973157,0.9285595411265521,1.042444093674813,1.033166885120731,1.0125614187318344,1.1643679500366342,1.2698286402548569,1.1371750476051619,1.0394072857248158,1.0184308448462802,0.8779207745315043,0.7858484322749961,0.7582523100569228,0.7414288677292589,0.653192758620044,0.5095871947014456,0.39611546017194726,0.32978288150953494,0.2735670836042848,0.2741824177987008,0.3371142991856897,0.3467819120257878,0.3733768945346541,0.38209373947009345,0.3751349417090691,0.5003940737784935,0.6311970247164137,0.7047349324520391,0.8727472221703725,1.1094822076687485,1.1078671253829668,1.1191807324397642,1.1864262460644488,1.1064977906885947,0.9434429826542049,0.9345419669086241,0.9238615563456838,0.9285177177179322,0.9877397425244121,1.0830182905257668,1.0603144790574597,1.1198220706212922,1.0722803194398622,1.0634742334086784,1.0340969850672228,1.0768649414141476,1.026289833653256,1.0389913936429669,1.010993330804845,0.9713108412026136,0.9217273290265965,0.861650241600168,0.7891853195035239,0.7142623046623788,0.6479623605387914,0.5813658688814137,0.5339042062296682,0.4881607312642983,0.4608188229150169,0.4367557752376414,0.4132019149827271,0.380500617258969,0.36183530256850727,0.3426933661177264,0.3287165430372962,0.3329975883359131,0.361818314494328,0.3867153507391854,0.41680995079194416
South Africa,inflow,electricity,grid,substations,Cu,0.05575120794345762,0.050299858170086614,0.04575867383595309,0.04114400420633365,0.07868858489797528,0.11457298592322496,0.1390855461177746,0.15820975001761528,0.17723022858434806,0.15291467054213845,0.13440361154689637,0.126279323202436,0.12239799336775894,0.14747711244988101,0.17921592099680095,0.17474123314191803,0.17931533976433411,0.2433909464249437,0.21150519648927255,0.1678617310253106,0.1514913210435252,0.128050220331282,0.06329840750346222,0.06794215014962561,0.10546864552616457,0.1476891699960629,0.19322512179906184,0.20259412725083176,0.20733730995449248,0.1587548510882672,0.11038756316011769,0.06494631564765178,0.043082590884820214,0.049798593696670564,0.10399718587065583,0.15776131225492157,0.21182740633504213,0.25584892811966525,0.24817531500393927,0.2005476116316085,0.15441853420047802,0.10708665059846251,0.07033056896725323,0.08770606446915281,0.09209675912117271,0.09720837897877106,0.11967369696572168,0.15516187681686877,0.18259842426637354,0.26262519819644403,0.34757040280764523,0.41677942882712915,0.46282604428396096,0.48898493238401675,0.49770616042439586,0.5040083882929076,0.5176145874875713,0.5369178841465493,0.5555267519560361,0.5708013944770345,0.5829153007219978,0.587616346865898,0.5941155045849285,0.5997749521471332,0.6054670138667799,0.6076317421142586,0.6052912825380188,0.5956981752675798,0.5828520590418285,0.5671776073936893,0.5554208207258093,0.5498785275030288,0.5484869567167816,0.55048754291106,0.5585189772379384,0.562279438842179,0.5609105912301817,0.5583138765234174,0.5558925299562433,0.5494491210224648
