type,years,Canada,USA,Mexico,Central America,Brazil,Rest of South America,Northern Africa,Western Africa,Eastern Africa,South Africa,Western Europe,Central Europe,Turkey,Ukraine region,Central Asia,Russia Region,Middle East,India,Korea,China,South Eastern Asia,Indonesia Region,Japan,Oceania,Rest of South Asia,Rest of Southern Africa
underground,1980,2705.867802,16462.71982,0,0,0,0,0,0,0,0,2394.821082,0,0,0,0,0,0,0,0,0,0,0,142.2555964,51.45558034,0,0
underground,1981,3062.362422,17396.57106,0,0,0,0,0,0,0,0,2427.242254,0,0,0,0,0,0,0,0,0,0,0,173.622868,75.73355201,0,0
underground,1982,2706.827195,16258.92398,0,0,0,0,0,0,0,0,2545.616789,0,0,0,0,0,0,0,0,0,0,0,203.0646129,101.971189,0,0
underground,1983,2905.236958,18162.32464,0,0,0,0,0,0,0,0,2936.587232,0,0,0,0,0,0,0,0,0,0,0,223.6793755,67.39400631,0,0
underground,1984,3664.68981,21254.97946,0,0,0,0,0,0,0,0,3510.549989,0,0,0,0,0,0,0,0,0,0,0,271.0710698,116.5061926,0,0
underground,1985,4267.70421,23455.58676,0,0,0,0,0,0,0,0,4090.455231,0,0,0,0,0,0,0,0,0,0,0,353.3936292,169.929207,0,0
underground,1986,4574.92086,25158.21421,0,0,0,0,0,0,0,0,4733.177821,0,0,0,0,0,0,0,0,0,0,0,405.7699037,231.4519767,0,0
underground,1987,5119.359838,27016.93421,0,0,0,0,0,0,0,0,5476.39617,0,0,0,0,0,0,0,0,0,0,0,476.0327738,256.2510279,0,0
underground,1988,5643.641233,29028.16571,0,0,0,0,0,0,0,0,6668.608283,0,0,0,0,0,0,0,0,0,0,0,632.1051364,335.2480893,0,0
underground,1989,5844.87537,30897.14419,0,0,0,0,0,0,0,0,7537.7472,0,0,0,0,0,0,0,0,0,0,0,756.5988631,391.0114662,0,0
underground,1990,5821.462513,31120.81479,0,0,0,0,0,0,0,0,8332.978276,0,0,0,0,0,0,0,0,0,0,0,894.0209576,451.5384812,0,0
underground,1991,5318.063717,31201.44769,0,0,0,0,0,0,0,0,8841.002671,0,0,0,0,0,0,0,0,0,0,0,1020.181224,424.2522088,0,0
underground,1992,5403.381825,34349.92376,0,0,0,0,0,0,0,0,9129.821448,0,0,0,0,0,0,0,0,0,0,0,1055.115129,405.8880729,0,0
underground,1993,5713.577652,37270.72923,0,0,0,0,0,0,0,0,9095.746004,0,0,0,0,0,0,0,0,0,0,0,1088.661084,480.0489191,0,0
underground,1994,6355.917179,41548.74136,0,0,0,0,0,0,0,0,9999.360684,0,0,0,0,0,0,0,0,0,0,0,1137.909962,578.0354817,0,0
underground,1995,6708.5686,45168.73794,0,0,0,0,0,0,0,0,10802.60823,0,0,0,0,0,0,0,0,0,0,0,1215.191339,695.376197,0,0
underground,1996,7218.449809,49112.013,0,0,0,0,0,0,0,0,11575.32679,0,0,0,0,0,0,0,0,0,0,0,1359.20686,817.2928092,0,0
underground,1997,7918.664562,51960.13215,0,0,0,0,0,0,0,0,12795.21803,0,0,0,0,0,0,0,0,0,0,0,1455.406886,942.4769107,0,0
underground,1998,8636.515457,54610.82716,0,0,0,0,0,0,0,0,14232.89833,0,0,0,0,0,0,0,0,0,0,0,1434.143589,1092.573412,0,0
underground,1999,9673.69369,57803.18715,0,0,0,0,0,0,0,0,15777.14867,0,0,0,0,0,0,0,0,0,0,0,1463.689252,1291.288718,0,0
underground,2000,10923.08702,61220.24682,0,0,0,0,0,0,0,0,17986.75749,0,0,0,0,0,0,0,0,0,0,0,1582.465629,1443.56299,0,0
underground,2001,11040.61557,62357.67718,0,0,0,0,0,0,0,0,19057.5644,0,0,0,0,0,0,0,0,0,0,0,1602.85987,1516.373744,0,0
underground,2002,11695.38875,64638.98051,0,0,0,0,0,0,0,0,19776.35658,0,0,0,0,0,0,0,0,0,0,0,1627.166359,1662.169605,0,0
underground,2003,12055.31516,68024.92316,0,0,0,0,0,0,0,0,20353.47289,0,0,0,0,0,0,0,0,0,0,0,1695.381758,1803.785278,0,0
underground,2004,12602.54328,73098.9045,0,0,0,0,0,0,0,0,21722.01133,0,0,0,0,0,0,0,0,0,0,0,1850.821752,2013.23763,0,0
underground,2005,13282.54695,77337.0955,0,0,0,0,0,0,0,0,22979.57193,0,0,0,0,0,0,0,0,0,0,0,1997.69028,2151.459775,0,0
underground,2006,13939.62582,80542.93,0,0,0,0,0,0,0,0,25082.98719,0,0,0,0,0,0,0,0,0,0,0,2111.797506,2251.103492,0,0
underground,2007,14420.65523,82893.64794,0,0,0,0,0,0,0,0,27314.76795,0,0,0,0,0,0,0,23.18134825,0,0,0,2227.829689,2416.040638,0,0
underground,2008,14527.16175,82754.14002,0,0,0,0,0,0,0,0,28056.27102,0,0,0,0,0,0,0,41.32667558,0,0,0,2190.135982,2518.007146,0,0
underground,2009,13684.23947,78564.06713,0,0,0,0,0,0,0,0,26078.32761,0,0,0,0,0,0,0,41.46281858,0,0,0,1919.559661,2491.344069,0,0
underground,2010,14513.97686,82691.1522,0,0,0,0,0,0,0,0,27902.18999,0,0,0,0,0,0,0,103.0955467,0,0,0,2120.535544,2536.63844,0,0
underground,2011,15442.34912,85560.1528,0,0,0,0,0,0,0,0,29834.46951,0,0,0,0,0,0,0,146.0578313,0,0,0,2114.465055,2668.907491,0,0
underground,2012,15927.96275,91388.71016,0,0,0,0,0,0,0,0,30389.5565,0,0,0,0,0,0,0,185.2167252,0,0,0,2239.258332,2890.176995,0,0
underground,2013,16574.86403,96006.7818,0,0,0,0,0,0,0,0,31146.85353,0,0,0,0,0,0,0,234.9769292,0,0,0,2412.390181,3060.119663,0,0
underground,2014,17666.88823,100509.4226,0,0,0,0,0,0,0,0,32571.97088,0,0,0,0,0,0,0,296.799198,0,0,0,2534.114338,3244.98267,0,0
underground,2015,18054.42154,103973.1958,0,0,0,0,0,0,0,0,33192.42526,65.17001976,0,0,0,0,0,0,369.3107619,0,0,0,2608.953624,3390.862847,0,0
underground,2016,18488.08874,108622.5941,0,0,0,0,0,0,0,0,34069.56833,383.9609425,0,0,0,0,0,0,445.2597146,0,0,0,2683.626193,3522.432978,0,0
underground,2017,18926.64335,113342.1711,0,0,0,0,0,0,0,0,34963.25932,709.1254673,0,0,0,0,0,0,513.7198202,0,0,0,2732.406979,3670.893669,0,0
underground,2018,19369.3618,119940.3629,0,0,0,0,0,0,0,0,35888.95439,1031.376081,0,0,0,354.4840609,0,0,581.8882878,0,0,0,2779.271068,3906.016911,0,0
underground,2019,19797.4742,127798.6139,0,0,0,0,0,0,0,0,36848.83006,1354.596453,0,0,0,767.2196615,0,0,652.7754607,0,0,0,2823.997091,4129.50336,0,0
underground,2020,20235.83244,136815.1887,0,0,0,0,0,0,0,0,37853.53041,1679.949907,0,0,0,1201.425575,0,0,726.3819263,3350.44154,0,0,2866.785657,4380.499722,0,0
underground,2021,20535.98888,144740.4099,0,0,0,0,0,0,0,0,38738.45527,1978.554889,0,0,0,1640.381831,0,0,795.3846463,10397.74453,0,0,2918.154152,4617.157251,0,0
underground,2022,20820.21658,152174.2505,0,0,0,0,0,0,0,0,39599.79196,2339.440522,61.72402483,0,0,2087.916975,0,0,875.1110249,18382.89514,0,0,2965.578003,4844.65829,0,0
underground,2023,21322.46769,158514.7416,0,0,0,0,0,0,0,0,40766.38051,2679.805423,288.2225111,0,0,2590.965211,0,0,958.153372,27374.91688,0,0,3009.505339,5060.279202,0,0
underground,2024,21942.25799,164327.1093,134.4977224,0,0,0,0,0,0,0,42211.9217,3032.04491,529.1556181,0,0,3100.778166,0,0,1048.108671,37519.88503,0,0,3044.31293,5272.895039,0,0
underground,2025,22575.33166,170098.4168,329.7188395,0,0,0,0,0,0,0,43869.06183,3408.451765,785.6441483,0,0,3652.168187,0,0,1146.086094,49048.99183,0,0,3063.79247,5487.565757,0,0
underground,2026,23205.15335,175114.2159,543.0113121,0,0,0,0,0,0,0,45153.85554,3752.875302,1028.271453,0,0,4189.023858,0,0,1234.237126,59210.4261,0,0,3071.105629,5693.84582,0,0
underground,2027,23846.96966,180111.8621,779.4507162,0,0,0,0,0,0,0,46634.9995,4122.274385,1289.347261,0,0,4756.996802,0,0,1325.164311,70636.13889,0,0,3164.824023,5910.234092,0,0
underground,2028,24494.21904,185244.2315,1041.944996,0,0,81.59083364,0,0,0,0,47713.99628,4490.025381,1569.834307,0,0,5352.443993,92.57092208,0,1418.032781,82587.98444,0,0,3268.153021,6141.292681,0,0
underground,2029,25071.86037,190204.5008,1333.118879,0,0,539.8638648,0,0,0,0,48765.15711,4882.762878,1867.352657,0,0,5981.028849,674.0438436,0,1512.789338,95021.88773,0,0,3324.460323,6384.25341,0,0
underground,2030,25622.20523,194802.1029,1654.278931,0,0,1054.533261,0,0,0,0,50268.07579,5273.674914,2179.50945,0,0,6632.248863,1297.418742,0,1608.053715,107871.9048,0,0,3397.072658,6633.468849,0,0
underground,2031,26255.60825,198784.8287,1997.537158,0,0,1593.100926,0,0,0,14.15308228,51459.43558,5652.875439,2480.260112,0,0,7204.746818,1899.252054,0,1692.548333,118287.2791,0,0,3470.795895,6866.60764,0,0
underground,2032,26924.90575,202868.7736,2372.810869,0,78.16251461,2187.998296,0,0,0,138.2757987,52702.70688,6034.576532,2791.384513,0,0,7795.717981,2558.885955,0,1777.256034,129018.4856,0,0,3544.647615,7097.857033,0,0
underground,2033,27656.8336,207061.8992,2789.703461,0,428.4701669,2852.637988,0,0,0,276.1376217,54031.6613,6426.078832,3119.547246,0,0,8395.950525,3270.640869,0,1861.608904,140856.2006,0,0,3633.440811,7340.054633,0,0
underground,2034,28413.71002,211391.9311,3255.320735,0,801.3554597,3600.454779,0,0,0,428.1781515,55340.7488,6820.481911,3468.998528,0,0,9008.11944,4033.500361,0,1947.186547,153723.7677,0,0,3721.163461,7592.913802,0,0
underground,2035,29198.4308,215715.6368,3777.080849,0,1196.333608,4443.20025,0,0,0,594.9121608,56691.33806,7232.138232,3843.10576,0,0,9625.101561,4850.942284,0,2037.541956,167698.3898,0,0,3804.548292,7862.053234,0,0
underground,2036,30033.92552,219288.046,4340.049469,129.057709,1595.765775,5355.916038,0,0,0,764.1426653,58180.57962,7625.02538,4230.578215,0,23.0939082,10142.03317,5662.283342,0,2122.288345,180778.8117,0,0,3886.688861,8156.917247,0,0
underground,2037,30883.93617,222514.025,4953.739392,301.3414856,2010.272059,6358.875444,0,0,0,946.1989212,59855.42094,8045.784955,4633.229024,23.50171136,330.7762075,10663.36803,6521.308854,0,2208.754032,194509.7951,0,0,3973.386763,8463.391507,0,0
underground,2038,31711.94687,225619.6313,5600.668163,496.9298495,2441.516298,7430.975022,0,0,0,1140.804757,61718.52422,8413.658614,5042.265542,80.67289262,655.4159047,11202.15795,7407.401729,0,2296.498314,208011.2178,0,0,4050.096854,8773.248837,0,0
underground,2039,32516.53899,228450.3781,6272.591364,715.1255179,2891.397872,8571.800686,0,0,0,1347.597699,63303.0545,8825.77973,5453.874079,140.4438409,995.8358177,11739.66006,8319.751654,0,2387.045622,221245.254,0,0,4126.742418,9081.883988,0,0
underground,2040,33347.81203,231185.2041,6973.749892,955.7136229,3361.367842,9786.933478,0,0,0,1566.712133,65260.80582,9209.22449,5873.436875,203.0354099,1350.860734,12291.09638,9257.433115,0,2473.734331,234422.0277,0,0,4206.442892,9403.315633,0,0
underground,2041,34131.28008,233923.1204,7717.991932,1219.822149,3817.743776,11030.54287,0,0,0,1784.920665,67555.7961,9515.213782,6285.856892,260.7545451,1650.767321,12722.00005,10146.9715,0,2551.089361,246297.2734,0,0,4287.130169,9719.377588,0,0
underground,2042,34979.44888,236824.054,8513.366261,1509.945661,4292.010422,12363.32147,0,0,0,2017.824417,70358.84629,9850.958387,6713.85159,321.3155224,1961.572674,13143.17045,11080.60994,0,2628.177741,258635.5634,0,131.1910127,4373.410869,10061.23006,0,0
underground,2043,35891.53598,240088.2096,9365.761481,1826.851735,4783.835062,13784.03783,0,0,0,2264.613859,73631.92755,10223.2216,7152.538219,384.4717148,2281.739545,13543.14512,12043.13678,0,2703.607974,271699.3915,0,475.131823,4469.337928,10428.98165,0,0
underground,2044,36866.53883,243666.6425,10272.04465,2171.837243,5288.22283,15282.56371,0,0,0,2524.996654,77332.37529,10620.19282,7603.41797,450.0885939,2609.863597,13951.25073,13021.72884,0,2778.575063,285636.4654,0,851.2459458,4565.093083,10817.76369,0,0
underground,2045,37865.99055,247880.5831,11237.48554,2546.212952,5807.706202,16855.18942,0,0,0,2801.796286,81329.12236,11044.46878,8068.886671,518.7673369,2946.247776,14358.41743,14088.78605,0,2857.905259,300484.4312,0,1258.478771,4664.419425,11221.0542,0,0
underground,2046,38809.54482,252230.1439,12257.37102,2947.166212,6316.292571,18459.45692,427.6024691,0,0,3073.030742,85401.29425,11463.89688,8513.91417,583.1761009,3212.685415,14671.89534,15142.4688,0,2932.672545,313731.8915,108.4062829,1660.117119,4767.904759,11606.17327,0,0
underground,2047,39717.08676,256875.3919,13322.39933,3377.861719,6832.427819,20114.37159,1665.539919,0,0,3354.980208,89455.26954,11899.07169,8963.848604,649.7817075,3470.262188,15005.38394,16224.88734,0,3005.071142,327049.8099,455.6237617,2086.471147,4865.993407,11984.57901,0,0
underground,2048,40626.36128,261795.5485,14435.77868,3840.340778,7352.588377,21832.46456,3001.091032,0,0,3648.726254,93417.43264,12349.07501,9418.754476,718.8609339,3719.21649,15363.46067,17370.41818,0,3077.00307,340094.3057,823.2371333,2537.450346,4953.60253,12355.02024,0,0
underground,2049,41540.3528,266967.1002,15598.03439,4335.577889,7874.910231,23616.39293,4434.87935,0,0,3954.589016,97241.08383,12820.04664,9882.186448,790.6803336,3965.530583,15712.2051,18591.72428,0,3146.203988,352960.5849,1211.033007,3013.734039,5043.194468,12722.46505,0,0
underground,2050,42484.45608,271886.9346,16818.8057,4865.257062,8398.243726,25465.80276,5969.73763,0,0,4271.614577,100854.3317,13305.01887,10354.43604,865.0902064,4213.201918,16064.19371,19785.63493,0,3210.581351,365678.7839,1618.887036,3516.928837,5135.591921,13093.99134,0,0
